Time [s],Value,Parity Error,Framing Error
11.482032,1,,
11.482291,0,,
11.48255,0,,
11.482809,0,,
11.483068,0,,
11.483327,0,,
11.483586,0,,
11.483844,0,,
11.484103,0,,
11.484362,1,,
11.484621,0,,
11.48488,0,,
11.485139,\r,,
11.485398,\n,,
11.620409,S,,
11.620668,W,,
11.620927,D,,
11.621186,S,,
11.621445,0,,
11.621704,0,,
11.621963,0,,
11.622222,0,,
11.62248,0,,
11.622739,0,,
11.622998,0,,
11.623257,0,,
11.623516,0,,
11.623775,1,,
11.624034,0,,
11.624293,0,,
11.624552,\r,,
11.624811,\n,,
12.008754,S,,
12.009013,W,,
12.009272,D,,
12.009531,S,,
12.00979,0,,
12.010049,8,,
12.010307,0,,
12.010566,0,,
12.010825,0,,
12.011084,0,,
12.011343,0,,
12.011602,0,,
12.011861,0,,
12.01212,1,,
12.012379,0,,
12.012638,0,,
12.012896,\r,,
12.013155,\n,,
12.18799,S,,
12.188249,W,,
12.188508,D,,
12.188767,S,,
12.189026,0,,
12.189285,0,,
12.189544,0,,
12.189803,0,,
12.190062,0,,
12.190321,0,,
12.190579,0,,
12.190838,0,,
12.191097,0,,
12.191356,1,,
12.191615,0,,
12.191874,0,,
12.192133,\r,,
12.192392,\n,,
12.596257,S,,
12.596516,W,,
12.596775,D,,
12.597034,S,,
12.597293,0,,
12.597552,4,,
12.597811,0,,
12.59807,0,,
12.598329,0,,
12.598588,0,,
12.598846,0,,
12.599105,0,,
12.599364,0,,
12.599623,1,,
12.599882,0,,
12.600141,0,,
12.6004,\r,,
12.600659,\n,,
12.785452,S,,
12.785711,W,,
12.78597,D,,
12.786228,S,,
12.786487,0,,
12.786746,0,,
12.787005,0,,
12.787264,0,,
12.787523,0,,
12.787782,0,,
12.788041,0,,
12.7883,0,,
12.788559,0,,
12.788817,1,,
12.789076,0,,
12.789335,0,,
12.789594,\r,,
12.789853,\n,,
13.074227,S,,
13.074486,W,,
13.074745,D,,
13.075004,S,,
13.075262,0,,
13.075521,2,,
13.07578,0,,
13.076039,0,,
13.076298,0,,
13.076557,0,,
13.076816,0,,
13.077075,0,,
13.077334,0,,
13.077593,1,,
13.077851,0,,
13.07811,0,,
13.078369,\r,,
13.078628,\n,,
13.223589,S,,
13.223848,W,,
13.224107,D,,
13.224366,S,,
13.224625,0,,
13.224884,0,,
13.225143,0,,
13.225402,0,,
13.225661,0,,
13.22592,0,,
13.226178,0,,
13.226437,0,,
13.226696,0,,
13.226955,1,,
13.227214,0,,
13.227473,0,,
13.227732,\r,,
13.227991,\n,,
13.601983,S,,
13.602242,W,,
13.602501,D,,
13.602759,S,,
13.603018,0,,
13.603277,1,,
13.603536,0,,
13.603795,0,,
13.604054,0,,
13.604313,0,,
13.604572,0,,
13.604831,0,,
13.60509,0,,
13.605348,1,,
13.605607,0,,
13.605866,0,,
13.606125,\r,,
13.606384,\n,,
13.781221,S,,
13.78148,W,,
13.781739,D,,
13.781997,S,,
13.782256,0,,
13.782515,0,,
13.782774,0,,
13.783033,0,,
13.783292,0,,
13.783551,0,,
13.78381,0,,
13.784069,0,,
13.784328,0,,
13.784586,1,,
13.784845,0,,
13.785104,0,,
13.785363,\r,,
13.785622,\n,,
14.069994,S,,
14.070253,W,,
14.070512,D,,
14.070771,S,,
14.07103,0,,
14.071289,0,,
14.071548,8,,
14.071807,0,,
14.072066,0,,
14.072325,0,,
14.072583,0,,
14.072842,0,,
14.073101,0,,
14.07336,1,,
14.073619,0,,
14.073878,0,,
14.074136,\r,,
14.074396,\n,,
14.239273,S,,
14.239532,W,,
14.239791,D,,
14.240049,S,,
14.240308,0,,
14.240567,0,,
14.240826,0,,
14.241085,0,,
14.241344,0,,
14.241603,0,,
14.241862,0,,
14.242121,0,,
14.24238,0,,
14.242638,1,,
14.242897,0,,
14.243156,0,,
