Time [s],Value,Parity Error,Framing Error
0.424386,'19',,
0.424646,'140',,
0.424906,'4',,
0.425166,'8',,
0.426585,L,,
0.426845,C,,
0.427105,S,,
0.427365,A,,
0.427625,'250',,
0.427885,Q,,
0.428145,'160',,
0.428405,'0',,
0.428665,\n,,
0.428925,h,,
0.429185,'29',,
0.429445,'232',,
0.429705,'30',,
0.429965,'185',,
0.430225,'155',,
0.430485,'232',,
0.430746,'31',,
0.431006,'248',,
0.431266,'0',,
0.431526,'0',,
0.431786,'0',,
0.432046,'0',,
0.432306,'225',,
0.432566,'132',,
0.432826,'193',,
0.433086,'135',,
0.433346,'225',,
0.433606,'140',,
0.433866,'176',,
0.434126,'139',,
0.434386,'19',,
0.434646,'140',,
0.434906,'4',,
0.435166,'8',,
0.436588,L,,
0.436848,C,,
0.437108,S,,
0.437368,A,,
0.437628,'250',,
0.437888,Q,,
0.438148,'160',,
0.438408,'0',,
0.438668,\n,,
0.438928,h,,
0.439188,'29',,
0.439448,'232',,
0.439708,'30',,
0.439968,'185',,
0.440228,'155',,
0.440488,'232',,
0.440748,'31',,
0.441008,'248',,
0.441268,'0',,
0.441528,'0',,
0.441789,'0',,
0.442049,'0',,
0.442308,'193',,
0.442569,'134',,
0.442829,'193',,
0.443089,'135',,
0.443349,'225',,
0.443609,'140',,
0.443869,'176',,
0.444129,'139',,
0.444389,'19',,
0.444649,'140',,
0.444909,'4',,
0.445169,'8',,
0.446588,L,,
0.446848,C,,
0.447108,S,,
0.447368,A,,
0.447628,'250',,
0.447888,Q,,
0.448148,'160',,
0.448408,'0',,
0.448668,\n,,
0.448928,h,,
0.449188,'29',,
0.449448,'232',,
0.449708,'30',,
0.449968,'185',,
0.450228,'155',,
0.450488,'232',,
0.450748,'31',,
0.451008,'248',,
0.451268,'0',,
0.451528,'0',,
0.451788,'0',,
0.452048,'0',,
0.452308,'160',,
0.452568,'0',,
0.452828,'193',,
0.453088,'135',,
0.453348,'225',,
0.453608,'140',,
0.453868,'176',,
0.454128,'139',,
0.454388,'19',,
0.454648,'140',,
0.454908,'4',,
0.455168,'8',,
0.456755,L,,
0.457015,C,,
0.457275,S,,
0.457535,A,,
0.457795,'250',,
0.458055,Q,,
0.458315,'160',,
0.458575,'0',,
0.458835,\n,,
0.459095,h,,
0.459355,'29',,
0.459615,'232',,
0.459875,'30',,
0.460134,'185',,
0.460395,'155',,
0.460655,'232',,
0.460915,'31',,
0.461175,'248',,
0.461435,'0',,
0.461695,'0',,
0.461955,'0',,
0.462215,'0',,
0.462475,'225',,
0.462735,'140',,
0.462995,'160',,
0.463255,'1',,
0.463515,'225',,
0.463775,'140',,
0.464035,'176',,
0.464295,'139',,
0.464555,'19',,
0.464815,'140',,
0.465075,'4',,
0.465335,'8',,
0.466759,L,,
0.467019,C,,
0.467279,S,,
0.467539,A,,
0.467799,'250',,
0.468059,Q,,
0.468319,'160',,
0.468579,'0',,
0.468839,\n,,
0.469099,h,,
0.469359,'29',,
0.469619,'232',,
0.469879,'30',,
0.470139,'185',,
0.470399,'155',,
0.470659,'232',,
0.47092,'31',,
0.47118,'248',,
0.47144,'0',,
0.4717,'0',,
0.47196,'0',,
0.47222,'0',,
0.47248,'225',,
0.47274,'142',,
0.473,'160',,
0.47326,'1',,
0.47352,'225',,
0.47378,'140',,
0.47404,'176',,
0.4743,'139',,
0.47456,'19',,
0.47482,'140',,
0.47508,'4',,
0.47534,'8',,
0.476759,L,,
0.477019,C,,
0.477279,S,,
0.477539,A,,
0.477799,'250',,
0.478059,Q,,
0.478319,'160',,
0.478579,'0',,
0.478839,\n,,
0.479099,h,,
0.479359,'29',,
0.479619,'232',,
0.479879,'30',,
0.480139,'185',,
0.480399,'155',,
0.480659,'232',,
0.480919,'31',,
0.481179,'248',,
0.481439,'0',,
0.481699,'0',,
0.481959,'0',,
0.482219,'0',,
