Time [s],Value,Parity Error,Framing Error
2.31846,'8',,
2.449869,L,,
2.450129,C,,
2.450389,S,,
2.450649,A,,
2.450909,'250',,
2.451169,Q,,
2.451429,'160',,
2.451689,'0',,
2.451949,\n,,
2.452209,h,,
2.452469,'29',,
2.452729,'232',,
2.452989,'30',,
2.453249,'185',,
2.453509,'155',,
2.453769,'192',,
2.454029,'15',,
2.454289,'240',,
2.454549,'0',,
2.454809,'0',,
2.455069,'0',,
2.455329,'0',,
2.455589,'169',,
2.455849,'154',,
2.456109,'169',,
2.456369,'155',,
2.456629,'193',,
2.456889,'134',,
2.457149,'176',,
2.457409,'139',,
2.457669,'19',,
2.457929,'140',,
2.458189,'4',,
2.458449,'8',,
2.589879,L,,
2.590139,C,,
2.590399,S,,
2.590659,A,,
2.590919,'250',,
2.591179,Q,,
2.591439,'160',,
2.5917,'0',,
2.59196,\n,,
2.59222,h,,
2.59248,'29',,
2.59274,'232',,
2.593,'30',,
2.59326,'185',,
2.59352,'155',,
2.59378,'192',,
2.59404,'15',,
2.5943,'240',,
2.59456,'0',,
2.59482,'0',,
2.59508,'0',,
2.59534,'0',,
2.5956,'169',,
2.59586,'154',,
2.59612,'160',,
2.59638,'1',,
2.59664,'193',,
2.5969,'134',,
2.59716,'176',,
2.59742,'139',,
2.59768,'19',,
2.59794,'140',,
2.5982,'4',,
2.59846,'8',,
2.60753,L,,
2.60779,C,,
2.60805,S,,
2.60831,A,,
2.60857,'250',,
2.60883,Q,,
2.60909,'160',,
2.60935,'0',,
2.60961,\n,,
2.60987,h,,
2.61013,'29',,
2.61039,'232',,
2.61065,'30',,
2.610911,'185',,
2.611171,'155',,
2.611431,'192',,
2.611691,'15',,
2.611951,'240',,
2.612211,'0',,
2.612471,'0',,
2.612731,'0',,
2.612991,'0',,
2.613251,'169',,
2.613511,'154',,
2.613771,'160',,
2.614031,'1',,
2.614291,'193',,
2.614551,'134',,
2.614811,'176',,
2.615071,'139',,
2.615331,'19',,
2.615591,'140',,
2.615851,'4',,
2.616111,'8',,
2.739773,L,,
2.740033,C,,
2.740293,S,,
2.740553,A,,
2.740813,'250',,
2.741073,Q,,
2.741333,'160',,
2.741593,'0',,
2.741853,\n,,
2.742113,h,,
2.742373,'29',,
2.742633,'232',,
2.742893,'30',,
2.743153,'185',,
2.743413,'155',,
2.743673,'192',,
2.743933,'15',,
2.744193,'240',,
2.744453,'0',,
2.744713,'0',,
2.744973,'0',,
2.745233,'0',,
2.745493,'169',,
2.745753,'154',,
2.746013,'193',,
2.746273,'135',,
2.746533,'193',,
2.746793,'134',,
2.747053,'176',,
2.747313,'139',,
2.747573,'19',,
2.747834,'140',,
2.748094,'4',,
2.748354,'8',,
2.907728,L,,
2.907988,C,,
2.908248,S,,
2.908508,A,,
2.908768,'250',,
2.909028,Q,,
2.909288,'160',,
2.909548,'0',,
2.909808,\n,,
2.910068,h,,
2.910328,'29',,
2.910588,'232',,
2.910848,'30',,
2.911108,'185',,
2.911369,'155',,
2.911629,'192',,
2.911889,'15',,
2.912149,'240',,
2.912409,'0',,
2.912669,'0',,
2.912929,'0',,
2.913189,'0',,
2.913449,'169',,
2.913709,'154',,
2.913969,'193',,
2.914229,'135',,
2.914489,'193',,
2.914749,'134',,
2.915009,'176',,
2.915269,'139',,
2.915529,'19',,
2.915789,'140',,
2.916049,'4',,
2.916309,'8',,
3.029926,L,,
3.030186,C,,
3.030446,S,,
3.030706,A,,
3.030966,'250',,
3.031226,Q,,
3.031486,'160',,
3.031746,'0',,
3.032006,\n,,
3.032266,h,,
3.032526,'29',,
3.032786,'232',,
3.033046,'30',,
3.033306,'185',,
3.033566,'155',,
3.033826,'192',,
3.034086,'15',,
3.034346,'240',,
3.034606,'0',,
3.034866,'0',,
3.035126,'0',,
3.035386,'0',,
3.035646,'169',,
3.035906,'154',,
3.036166,'225',,
3.036426,'133',,
3.036686,'193',,
3.036946,'134',,
3.037206,'176',,
3.037466,'139',,
3.037726,'19',,
3.037986,'140',,
3.038246,'4',,
3.038506,'8',,
3.048621,L,,
3.048881,C,,
3.049141,S,,
3.049401,A,,
3.049662,'250',,
3.049922,Q,,
3.050182,'160',,
3.050442,'0',,
3.050702,\n,,
3.050962,h,,
3.051222,'29',,
3.051482,'232',,
3.051742,'30',,
3.052002,'185',,
3.052262,'155',,
3.052522,'192',,
3.052782,'15',,
3.053042,'248',,
3.053302,'0',,
3.053562,'0',,
3.053822,'0',,
3.054082,'0',,
3.054342,'169',,
3.054602,'154',,
3.054862,'225',,
3.055122,'133',,
3.055382,'193',,
3.055642,'134',,
3.055902,'176',,
3.056162,'139',,
3.056422,'19',,
3.056682,'140',,
3.056942,'4',,
3.057202,'8',,
3.078796,L,,
3.079056,C,,
3.079316,S,,
3.079576,A,,
3.079836,'250',,
3.080096,Q,,
3.080356,'160',,
3.080616,'0',,
3.080876,\n,,
3.081136,h,,
3.081396,'29',,
3.081656,'232',,
3.081916,'30',,
3.082176,'185',,
3.082436,'155',,
3.082696,'192',,
3.082956,'15',,
3.083216,'240',,
3.083476,'0',,
3.083736,'0',,
3.083996,'0',,
3.084256,'0',,
3.084516,'169',,
3.084776,'154',,
3.085036,'225',,
3.085296,'133',,
3.085556,'193',,
3.085816,'134',,
3.086076,'176',,
3.086337,'139',,
3.086597,'19',,
3.086857,'140',,
3.087117,'4',,
3.087377,'8',,
3.169938,L,,
3.170198,C,,
3.170458,S,,
3.170718,A,,
3.170978,'250',,
3.171238,Q,,
3.171498,'160',,
3.171758,'0',,
3.172018,\n,,
3.172278,h,,
3.172538,'29',,
3.172798,'232',,
3.173058,'30',,
3.173318,'185',,
3.173578,'155',,
3.173838,'192',,
3.174098,'15',,
3.174358,'240',,
3.174618,'0',,
3.174878,'0',,
3.175138,'0',,
3.175399,'0',,
3.175659,'169',,
3.175919,'154',,
3.176179,'224',,
3.176439,\r,,
3.176699,'193',,
3.176959,'134',,
3.177219,'176',,
3.177479,'139',,
3.177739,'19',,
3.177999,'140',,
3.178259,'4',,
3.178519,'8',,
3.20759,L,,
3.20785,C,,
3.20811,S,,
3.20837,A,,
3.20863,'250',,
3.20889,Q,,
3.20915,'160',,
3.20941,'0',,
3.20967,\n,,
3.20993,h,,
3.21019,'29',,
3.21045,'232',,
3.21071,'30',,
3.21097,'185',,
3.21123,'155',,
3.21149,'192',,
3.21175,'15',,
3.21201,'240',,
3.21227,'0',,
3.21253,'0',,
3.21279,'0',,
3.21305,'0',,
3.21331,'169',,
3.21357,'154',,
3.21383,'224',,
3.21409,\r,,
3.21435,'193',,
3.21461,'134',,
3.21487,'176',,
3.21513,'139',,
3.21539,'19',,
3.21565,'140',,
3.21591,'4',,
3.216171,'8',,
3.31983,L,,
3.32009,C,,
3.32035,S,,
3.32061,A,,
3.32087,'250',,
3.32113,Q,,
3.32139,'160',,
3.32165,'0',,
3.32191,\n,,
3.32217,h,,
3.32243,'29',,
3.32269,'232',,
3.32295,'30',,
3.32321,'185',,
3.32347,'155',,
3.32373,'192',,
3.32399,'15',,
3.32425,'240',,
3.32451,'0',,
3.32477,'0',,
3.32503,'0',,
3.32529,'0',,
3.32555,'169',,
3.32581,'154',,
3.32607,a,,
3.32633,'141',,
3.32659,'193',,
3.32685,'134',,
3.32711,'176',,
3.327371,'139',,
3.327631,'19',,
3.327891,'140',,
3.328151,'4',,
3.328411,'8',,
3.398543,L,,
3.398803,C,,
3.399063,S,,
3.399323,A,,
3.399583,'250',,
3.399843,Q,,
3.400103,'160',,
3.400363,'0',,
3.400623,\n,,
3.400883,h,,
3.401143,'29',,
3.401403,'232',,
3.401663,'30',,
3.401923,'185',,
3.402183,'155',,
3.402443,'192',,
3.402703,'15',,
3.402963,'248',,
3.403223,'0',,
3.403483,'0',,
3.403743,'0',,
3.404003,'0',,
3.404263,'169',,
3.404523,'154',,
3.404783,a,,
3.405043,'141',,
3.405303,'193',,
3.405563,'134',,
3.405823,'176',,
3.406084,'139',,
3.406344,'19',,
3.406604,'140',,
3.406864,'4',,
3.407124,'8',,
3.418532,L,,
3.418792,C,,
3.419052,S,,
3.419312,A,,
3.419572,'250',,
3.419832,Q,,
3.420092,'160',,
3.420352,'0',,
3.420612,\n,,
3.420872,h,,
3.421133,'29',,
3.421393,'232',,
3.421653,'30',,
3.421913,'185',,
3.422173,'155',,
3.422433,'192',,
3.422693,'15',,
3.422953,'240',,
3.423213,'0',,
3.423473,'0',,
3.423733,'0',,
3.423993,'0',,
3.424253,'169',,
3.424513,'154',,
3.424773,a,,
3.425033,'141',,
3.425293,'193',,
3.425553,'134',,
3.425813,'176',,
3.426073,'139',,
3.426333,'19',,
3.426593,'140',,
3.426853,'4',,
3.427113,'8',,
3.479846,L,,
3.480106,C,,
3.480366,S,,
3.480626,A,,
3.480886,'250',,
3.481146,Q,,
3.481406,'160',,
3.481666,'0',,
3.481926,\n,,
3.482187,h,,
3.482447,'29',,
3.482707,'232',,
3.482967,'30',,
3.483227,'185',,
3.483487,'155',,
3.483747,'192',,
3.484007,'15',,
3.484267,'240',,
3.484527,'0',,
3.484787,'0',,
3.485047,'0',,
3.485307,'0',,
3.485567,'169',,
3.485827,'154',,
3.486087,a,,
3.486347,'143',,
3.486607,'193',,
3.486867,'134',,
3.487127,'176',,
3.487387,'139',,
3.487647,'19',,
3.487907,'140',,
3.488167,'4',,
3.488427,'8',,
3.507791,L,,
3.508051,C,,
3.508311,S,,
3.508571,A,,
3.508831,'250',,
3.509091,Q,,
3.509351,'160',,
3.509611,'0',,
3.509871,\n,,
3.510131,h,,
3.510391,'29',,
3.510651,'232',,
3.510911,'30',,
3.511171,'185',,
3.511431,'155',,
3.511691,'192',,
3.511951,'15',,
3.512211,'240',,
3.512471,'0',,
3.512731,'0',,
3.512991,'0',,
3.513251,'0',,
3.513511,'169',,
3.513772,'154',,
3.514032,a,,
3.514292,'143',,
3.514552,'193',,
3.514812,'134',,
3.515072,'176',,
3.515332,'139',,
3.515592,'19',,
3.515852,'140',,
3.516112,'4',,
3.516372,'8',,
3.518666,L,,
3.518927,C,,
3.519187,S,,
3.519447,A,,
3.519707,'250',,
3.519967,Q,,
3.520227,'160',,
3.520487,'0',,
3.520747,\n,,
3.521007,h,,
3.521267,'29',,
3.521527,'232',,
3.521787,'30',,
3.522047,'185',,
3.522307,'155',,
3.522567,'192',,
3.522827,'15',,
3.523087,'248',,
3.523347,'0',,
3.523607,'0',,
3.523867,'0',,
3.524127,'0',,
3.524387,'169',,
3.524647,'154',,
3.524907,a,,
3.525167,'143',,
3.525427,'193',,
3.525687,'134',,
3.525947,'176',,
3.526207,'139',,
3.526467,'19',,
3.526727,'140',,
3.526987,'4',,
3.527247,'8',,
3.629985,L,,
3.630245,C,,
3.630505,S,,
3.630765,A,,
3.631025,'250',,
3.631285,Q,,
3.631545,'160',,
3.631805,'0',,
3.632065,\n,,
3.632325,h,,
3.632585,'29',,
3.632845,'232',,
3.633105,'30',,
3.633365,'185',,
3.633625,'155',,
3.633885,'192',,
3.634145,'15',,
3.634406,'248',,
3.634666,'0',,
3.634926,'0',,
