Time [s],Value,Parity Error,Framing Error
5.654904,'176',,
5.655164,'139',,
5.655424,'19',,
5.655684,'140',,
5.655944,'4',,
5.656204,'8',,
5.947478,L,,
5.947738,C,,
5.947998,S,,
5.948258,A,,
5.948518,'250',,
5.948778,Q,,
5.949038,'160',,
5.949298,'0',,
5.949558,\n,,
5.949818,h,,
5.950078,'29',,
5.950338,'232',,
5.950598,'30',,
5.950858,'185',,
5.951118,'155',,
5.951378,'232',,
5.951638,'23',,
5.951898,'255',,
5.952158,'0',,
5.952418,'0',,
5.952678,'0',,
5.952938,'0',,
5.953198,'169',,
5.953458,'154',,
5.953718,a,,
5.953978,'141',,
5.954238,'160',,
5.954498,'128',,
5.954758,'176',,
5.955018,'139',,
5.955278,'19',,
5.955539,'140',,
5.955799,'4',,
5.956059,'8',,
6.247679,L,,
6.247939,C,,
6.248199,S,,
6.248459,A,,
6.248719,'250',,
6.248979,Q,,
6.249239,'160',,
6.249499,'0',,
6.249759,\n,,
6.250019,h,,
6.250279,'29',,
6.250539,'232',,
6.250799,'30',,
6.251059,'185',,
6.251319,'155',,
6.251579,'232',,
6.251839,'23',,
6.252099,'255',,
6.252359,'0',,
6.252619,'0',,
6.252879,'0',,
6.253139,'0',,
6.253399,'169',,
6.253659,'154',,
6.253919,a,,
6.254179,'141',,
6.25444,'160',,
6.2547,'128',,
6.25496,'176',,
6.25522,'139',,
6.25548,'19',,
6.25574,'140',,
6.256,'4',,
6.25626,'8',,
6.547537,L,,
6.547797,C,,
6.548057,S,,
6.548317,A,,
6.548577,'250',,
6.548837,Q,,
6.549097,'160',,
6.549357,'0',,
6.549617,\n,,
6.549877,h,,
6.550137,'29',,
6.550397,'232',,
6.550657,'30',,
6.550917,'185',,
6.551177,'155',,
6.551437,'232',,
6.551697,'23',,
6.551957,'255',,
6.552218,'0',,
6.552478,'0',,
6.552738,'0',,
6.552998,'0',,
6.553258,'169',,
6.553518,'154',,
6.553778,a,,
6.554038,'141',,
6.554298,'160',,
6.554558,'128',,
6.554818,'176',,
6.555078,'139',,
6.555338,'19',,
6.555598,'140',,
6.555858,'4',,
6.556118,'8',,
6.847738,L,,
6.847998,C,,
6.848258,S,,
6.848518,A,,
6.848778,'250',,
6.849038,Q,,
6.849298,'160',,
6.849558,'0',,
6.849818,\n,,
6.850078,h,,
6.850338,'29',,
6.850598,'232',,
6.850858,'30',,
6.851118,'185',,
6.851378,'155',,
6.851638,'232',,
6.851899,'23',,
6.852159,'255',,
6.852419,'0',,
6.852679,'0',,
6.852939,'0',,
6.853199,'0',,
6.853459,'169',,
6.853719,'154',,
6.853979,a,,
6.854239,'141',,
6.854499,'160',,
6.854759,'128',,
6.855019,'176',,
6.855279,'139',,
6.855539,'19',,
6.855799,'140',,
6.856059,'4',,
6.856319,'8',,
7.147596,L,,
7.147856,C,,
7.148116,S,,
7.148376,A,,
7.148636,'250',,
7.148896,Q,,
7.149156,'160',,
7.149417,'0',,
7.149677,\n,,
7.149937,h,,
7.150197,'29',,
7.150457,'232',,
7.150717,'30',,
7.150977,'185',,
7.151237,'155',,
