Time [s],Value,Parity Error,Framing Error
4.046086,0,,
4.046346,'0',,
4.046606,'0',,
4.046866,'169',,
4.047126,'154',,
4.047386,'169',,
4.047646,'155',,
4.047906,'225',,
4.048166,'132',,
4.048426,'176',,
4.048686,'139',,
4.048946,'19',,
4.049206,'140',,
4.049466,'4',,
4.049726,'8',,
4.193951,L,,
4.194211,C,,
4.194471,S,,
4.194731,A,,
4.194991,'250',,
4.195251,Q,,
4.195511,'160',,
4.195771,'0',,
4.196031,\n,,
4.196291,'0',,
4.196551,'1',,
4.196811,'8',,
4.197071,\n,,
4.197331,'185',,
4.197591,'155',,
4.197851,'8',,
4.198111,'11',,
4.198371,'255',,
4.198631,'255',,
4.198891,0,,
4.199151,'0',,
4.199411,'0',,
4.199671,'169',,
4.199931,'154',,
4.200191,'169',,
4.200451,'155',,
4.200711,a,,
4.200971,'142',,
4.201232,'176',,
4.201492,'139',,
4.201752,'19',,
4.202012,'140',,
4.202272,'4',,
4.202532,'8',,
4.31204,L,,
4.3123,C,,
4.31256,S,,
4.31282,A,,
4.31308,'250',,
4.31334,Q,,
4.3136,'160',,
4.31386,'0',,
4.31412,\n,,
4.31438,'0',,
4.31464,'1',,
4.3149,'8',,
4.31516,\n,,
4.31542,'185',,
4.31568,'155',,
4.31594,'8',,
4.3162,'11',,
4.31646,'255',,
4.31672,'255',,
4.31698,'16',,
4.31724,'0',,
4.3175,'0',,
4.31776,'169',,
4.31802,'154',,
4.31828,'169',,
4.31854,'155',,
4.318801,a,,
4.319061,'142',,
4.319321,'176',,
4.319581,'139',,
4.319841,'19',,
4.320101,'140',,
4.320361,'4',,
4.320621,'8',,
4.341003,L,,
4.341263,C,,
4.341524,S,,
4.341784,A,,
4.342044,'250',,
4.342304,Q,,
4.342564,'160',,
4.342824,'0',,
4.343084,\n,,
4.343344,'0',,
4.343604,'1',,
4.343864,'8',,
4.344124,\n,,
4.344384,'185',,
4.344644,'155',,
4.344904,'8',,
4.345164,'11',,
4.345424,'255',,
4.345684,'255',,
4.345944,'16',,
4.346204,'0',,
4.346464,'0',,
4.346724,'169',,
4.346984,'154',,
4.347244,'169',,
4.347504,'155',,
4.347764,a,,
4.348024,'142',,
4.348284,'176',,
4.348544,'139',,
4.348804,'19',,
4.349064,'140',,
4.349324,'4',,
4.349584,'8',,
4.641361,L,,
4.641621,C,,
4.641881,S,,
4.642141,A,,
4.642401,'250',,
4.642661,Q,,
4.642921,'160',,
4.643181,'0',,
4.643441,\n,,
4.643701,'0',,
4.643961,'1',,
4.644221,'8',,
4.644481,\n,,
4.644741,'185',,
4.645001,'155',,
4.645261,'8',,
4.645521,'11',,
4.645781,'255',,
4.646041,'255',,
4.646301,'16',,
4.646561,'0',,
4.646821,'0',,
4.647081,'169',,
4.647341,'154',,
4.647601,'169',,
4.647861,'155',,
4.648121,a,,
4.648381,'142',,
4.648642,'176',,
4.648902,'139',,
4.649162,'19',,
4.649422,'140',,
4.649682,'4',,
4.649942,'8',,
4.682076,L,,
4.682336,C,,
4.682596,S,,
4.682856,A,,
4.683116,'250',,
4.683376,Q,,
4.683636,'160',,
4.683896,'0',,
4.684156,\n,,
4.684416,'0',,
4.684676,'1',,
4.684936,'8',,
4.685196,\n,,
4.685456,'185',,
4.685716,'155',,
4.685976,'8',,
4.686236,'11',,
4.686496,'255',,
4.686756,'255',,
4.687016,'0',,
4.687276,'0',,
4.687536,'0',,
4.687797,'169',,
4.688057,'154',,
4.688317,'169',,
4.688577,'155',,
4.688837,a,,
4.689097,'142',,
4.689357,'176',,
4.689617,'139',,
4.689877,'19',,
4.690137,'140',,
4.690397,'4',,
4.690657,'8',,
4.802086,L,,
4.802346,C,,
4.802606,S,,
4.802866,A,,
4.803126,'250',,
4.803386,Q,,
4.803646,'160',,
4.803906,'0',,
4.804166,\n,,
4.804426,'0',,
4.804686,'1',,
4.804946,'8',,
4.805206,\n,,
4.805466,'185',,
4.805726,'155',,
4.805986,'8',,
4.806246,'11',,
4.806506,'255',,
4.806766,'254',,
4.807026,'0',,
4.807286,'0',,
4.807546,'0',,
4.807807,'169',,
4.808066,'154',,
4.808327,'169',,
4.808587,'155',,
4.808847,a,,
4.809107,'142',,
4.809367,'176',,
4.809627,'139',,
4.809887,'19',,
4.810147,'140',,
4.810407,'4',,
4.810667,'8',,
4.912096,L,,
4.912356,C,,
4.912616,S,,
4.912876,A,,
4.913136,'250',,
4.913396,Q,,
4.913656,'160',,
4.913917,'0',,
4.914177,\n,,
4.914437,'0',,
