Time [s],Value,Parity Error,Framing Error
2.471746,2,,
2.472005,0,,
2.472264,1,,
2.472523,0,,
2.472781,0,,
2.47304,\r,,
2.473299,\n,,
2.480411,S,,
2.48067,W,,
2.480929,D,,
2.481187,R,,
2.481446,8,,
2.481705,1,,
2.481964,0,,
2.482223,1,,
2.482482,0,,
2.482741,0,,
2.483,\r,,
2.483259,\n,,
2.490367,S,,
2.490626,W,,
2.490885,D,,
2.491144,R,,
2.491403,8,,
2.491662,2,,
2.491921,0,,
2.49218,1,,
2.492438,0,,
2.492697,0,,
2.492957,\r,,
2.493216,\n,,
2.500299,S,,
2.500558,W,,
2.500817,D,,
2.501076,R,,
2.501335,8,,
2.501594,1,,
2.501853,0,,
2.502112,1,,
2.502371,0,,
2.50263,0,,
2.502888,\r,,
2.503147,\n,,
2.510258,S,,
2.510517,W,,
2.510775,D,,
2.511034,R,,
2.511293,8,,
2.511552,2,,
2.511811,0,,
2.51207,1,,
2.512329,0,,
2.512588,0,,
2.512846,\r,,
2.513105,\n,,
2.520214,S,,
2.520473,W,,
2.520732,D,,
2.520991,R,,
2.521249,8,,
2.521508,1,,
2.521767,0,,
2.522027,1,,
2.522285,0,,
2.522544,0,,
2.522803,\r,,
2.523062,\n,,
2.530348,S,,
2.530607,W,,
2.530866,D,,
2.531125,A,,
2.531384,0,,
2.531643,0,,
2.531902,0,,
2.532161,0,,
2.532419,0,,
2.532678,0,,
2.532937,0,,
2.533196,0,,
2.533455,5,,
2.533714,2,,
2.533973,4,,
2.534232,B,,
2.534491,1,,
2.53475,F,,
2.535008,0,,
2.535267,0,,
2.535526,8,,
2.535785,2,,
2.536044,0,,
2.536303,1,,
2.536562,0,,
2.536821,0,,
2.53708,\r,,
2.537339,\n,,
2.540154,S,,
2.540413,W,,
2.540672,D,,
2.540931,R,,
2.54119,8,,
2.541449,1,,
2.541708,0,,
2.541966,1,,
2.542225,0,,
2.542484,0,,
2.542743,\r,,
2.543002,\n,,
2.550263,S,,
2.550522,W,,
2.55078,D,,
2.551039,A,,
2.551298,0,,
2.551557,0,,
2.551816,0,,
2.552075,0,,
2.552334,0,,
2.552593,0,,
2.552852,0,,
2.553111,0,,
2.553369,5,,
2.553628,3,,
2.553887,4,,
2.554146,B,,
2.554405,1,,
2.554664,F,,
2.554923,0,,
2.555182,0,,
2.555441,8,,
2.5557,2,,
2.555958,0,,
2.556217,1,,
2.556476,0,,
2.556735,0,,
2.556994,\r,,
2.557253,\n,,
2.560046,S,,
2.560305,W,,
2.560564,D,,
2.560823,R,,
2.561082,8,,
2.56134,1,,
2.561599,0,,
2.561858,1,,
2.562117,0,,
2.562376,0,,
2.562635,\r,,
2.562894,\n,,
2.570002,S,,
2.570261,W,,
2.57052,D,,
2.570779,R,,
2.571038,8,,
2.571297,2,,
2.571556,0,,
2.571815,1,,
2.572074,0,,
2.572332,0,,
2.572591,\r,,
2.57285,\n,,
2.579962,S,,
2.580221,W,,
2.58048,D,,
2.580739,R,,
2.580998,8,,
2.581257,1,,
2.581515,0,,
2.581774,1,,
2.582033,0,,
2.582292,0,,
2.582551,\r,,
2.58281,\n,,
2.599889,S,,
2.600148,W,,
2.600407,D,,
2.600666,R,,
2.600925,8,,
2.601184,2,,
2.601443,0,,
2.601702,1,,
2.601961,0,,
2.602219,0,,
2.602478,\r,,
2.602737,\n,,
2.609838,S,,
2.610097,W,,
2.610355,D,,
2.610614,R,,
2.610873,8,,
2.611132,1,,
2.611391,0,,
2.61165,1,,
2.611909,0,,
2.612168,0,,
2.612427,\r,,
2.612686,\n,,
2.619825,S,,
2.620084,W,,
2.620343,D,,
2.620602,R,,
2.62086,8,,
2.621119,2,,
2.621378,0,,
2.621637,1,,
2.621896,0,,
2.622155,0,,
2.622414,\r,,
2.622673,\n,,
2.629776,S,,
2.630035,W,,
2.630294,D,,
2.630553,R,,
2.630812,8,,
2.631071,1,,
2.63133,0,,
2.631588,1,,
2.631848,0,,
2.632107,0,,
2.632365,\r,,
2.632624,\n,,
2.649668,S,,
2.649927,W,,
2.650186,D,,
2.650445,R,,
2.650704,8,,
2.650963,2,,
2.651222,0,,
2.65148,1,,
2.651739,0,,
2.651998,0,,
2.652257,\r,,
2.652516,\n,,
2.659655,S,,
2.659914,W,,
2.660173,D,,
2.660432,R,,
2.660691,8,,
2.66095,1,,
2.661209,0,,
2.661468,1,,
2.661727,0,,
2.661985,0,,
2.662244,\r,,
2.662503,\n,,
2.669581,S,,
2.66984,W,,
2.670099,D,,
2.670358,R,,
2.670617,8,,
2.670875,2,,
2.671134,0,,
2.671393,1,,
2.671652,0,,
2.671911,0,,
2.672171,\r,,
2.672428,\n,,
2.689504,S,,
2.689763,W,,
2.690022,D,,
2.690281,R,,
2.690539,8,,
2.690799,1,,
2.691057,0,,
2.691316,1,,
2.691575,0,,
2.691834,0,,
2.692093,\r,,
2.692351,\n,,
2.699455,S,,
2.699714,W,,
2.699973,D,,
2.700232,R,,
2.700491,8,,
2.70075,2,,
2.701008,0,,
2.701267,1,,
2.701526,0,,
2.701785,0,,
2.702044,\r,,
2.702303,\n,,
2.709422,S,,
2.709681,W,,
2.70994,D,,
2.7102,R,,
2.710458,8,,
2.710717,1,,
2.710976,0,,
2.711235,1,,
2.711494,0,,
2.711753,0,,
2.712012,\r,,
2.712271,\n,,
2.719371,S,,
2.71963,W,,
2.719889,D,,
2.720148,R,,
2.720407,8,,
2.720666,2,,
2.720925,0,,
2.721183,1,,
2.721442,0,,
2.721701,0,,
2.72196,\r,,
2.722219,\n,,
2.749247,S,,
2.749506,W,,
2.749765,D,,
2.750024,R,,
2.750282,8,,
2.750541,1,,
2.7508,0,,
2.751059,1,,
2.751318,0,,
2.751577,0,,
2.751836,\r,,
2.752094,\n,,
2.759208,S,,
2.759467,W,,
2.759726,D,,
2.759985,R,,
2.760244,8,,
2.760503,2,,
2.760761,0,,
2.76102,1,,
2.761279,0,,
2.761538,0,,
2.761797,\r,,
2.762056,\n,,
2.779116,S,,
2.779375,W,,
