Time [s],Value,Parity Error,Framing Error
3.22014,'0',,
3.2204,'0',,
3.22066,'169',,
3.22092,'154',,
3.22118,'225',,
3.22144,'143',,
3.2217,'224',,
3.22196,'12',,
3.22222,'176',,
3.22248,'139',,
3.22274,'19',,
3.223,'140',,
3.22326,'4',,
3.22352,'8',,
3.257128,L,,
3.257388,C,,
3.257648,S,,
3.257908,A,,
3.258168,'250',,
3.258428,Q,,
3.258688,'160',,
3.258948,'0',,
3.259208,\n,,
3.259468,h,,
3.259729,'29',,
3.259989,'232',,
3.260249,'30',,
3.260509,'185',,
3.260769,'155',,
3.261029,'192',,
3.261289,'15',,
3.261549,'240',,
3.261809,'0',,
3.262069,'0',,
3.262329,'0',,
3.262589,'0',,
3.262849,'169',,
3.263109,'154',,
3.263369,'160',,
3.263629,'129',,
3.263889,'224',,
3.264149,'12',,
3.264409,'176',,
3.264669,'139',,
3.264929,'19',,
3.265189,'140',,
3.265449,'4',,
3.265709,'8',,
3.407144,L,,
3.407404,C,,
3.407664,S,,
3.407924,A,,
3.408184,'250',,
3.408444,Q,,
3.408704,'160',,
3.408964,'0',,
3.409224,\n,,
3.409484,h,,
3.409744,'29',,
3.410004,'232',,
3.410264,'30',,
3.410524,'185',,
3.410784,'155',,
3.411044,'192',,
3.411304,'15',,
3.411564,'240',,
3.411824,'0',,
3.412084,'0',,
3.412344,'0',,
3.412604,'0',,
3.412864,'169',,
3.413124,'154',,
3.413384,a,,
3.413644,'143',,
3.413904,'224',,
3.414164,'12',,
3.414424,'176',,
3.414684,'139',,
3.414944,'19',,
3.415204,'140',,
3.415464,'4',,
3.415724,'8',,
3.514797,L,,
3.515057,C,,
3.515317,S,,
3.515577,A,,
3.515838,'250',,
3.516098,Q,,
3.516358,'160',,
3.516618,'0',,
3.516878,\n,,
3.517138,h,,
3.517398,'29',,
3.517658,'232',,
3.517918,'30',,
3.518178,'185',,
3.518438,'155',,
3.518698,'192',,
3.518958,'15',,
3.519218,'240',,
3.519478,'0',,
3.519738,'0',,
3.519998,'0',,
3.520258,'0',,
3.520518,'169',,
3.520778,'154',,
3.521038,a,,
3.521298,'143',,
3.521558,'224',,
3.521818,'12',,
3.522078,'176',,
3.522338,'139',,
3.522598,'19',,
3.522858,'140',,
3.523118,'4',,
3.523378,'8',,
3.547032,L,,
3.547292,C,,
3.547553,S,,
3.547813,A,,
3.548073,'250',,
3.548333,Q,,
3.548593,'160',,
3.548853,'0',,
3.549113,\n,,
3.549373,h,,
3.549633,'29',,
3.549893,'232',,
3.550153,'30',,
3.550413,'185',,
3.550673,'155',,
3.550933,'192',,
3.551193,'15',,
3.551453,'240',,
3.551713,'0',,
3.551973,'0',,
3.552233,'0',,
3.552493,'0',,
3.552753,'169',,
3.553013,'154',,
3.553273,a,,
3.553533,'141',,
3.553793,'224',,
3.554053,'12',,
3.554313,'176',,
3.554573,'139',,
3.554833,'19',,
3.555093,'140',,
3.555353,'4',,
3.555613,'8',,
3.677047,L,,
3.677307,C,,
3.677567,S,,
3.677827,A,,
3.678087,'250',,
3.678347,Q,,
3.678607,'160',,
3.678867,'0',,
3.679127,\n,,
3.679387,h,,
3.679647,'29',,
3.679907,'232',,
3.680167,'30',,
3.680427,'185',,
3.680687,'155',,
3.680947,'192',,
3.681207,'15',,
3.681467,'240',,
3.681727,'0',,
3.681987,'0',,
3.682247,'0',,
3.682507,'0',,
3.682767,'169',,
3.683027,'154',,
3.683288,'224',,
3.683548,\r,,
3.683808,'224',,
3.684068,'12',,
3.684328,'176',,
3.684588,'139',,
3.684848,'19',,
3.685108,'140',,
3.685368,'4',,
3.685628,'8',,
3.807061,L,,
3.807321,C,,
3.807581,S,,
3.807841,A,,
3.808101,'250',,
3.808361,Q,,
3.808621,'160',,
3.808882,'0',,
3.809142,\n,,
3.809402,h,,
3.809662,'29',,
3.809922,'232',,
3.810182,'30',,
3.810442,'185',,
3.810702,'155',,
3.810962,'192',,
3.811222,'15',,
3.811482,'240',,
3.811742,'0',,
3.812002,'0',,
3.812262,'0',,
3.812522,'0',,
3.812782,'169',,
3.813042,'154',,
3.813302,'225',,
3.813562,'133',,
3.813822,'224',,
3.814082,'12',,
3.814342,'176',,
3.814602,'139',,
3.814862,'19',,
3.815122,'140',,
3.815382,'4',,
3.815642,'8',,
3.825,L,,
3.82526,C,,
3.82552,S,,
3.82578,A,,
3.82604,'250',,
3.8263,Q,,
3.82656,'160',,
3.82682,'0',,
3.82708,\n,,
3.82734,h,,
3.8276,'29',,
3.82786,'232',,
3.82812,'30',,
3.82838,'185',,
3.82864,'155',,
3.8289,'192',,
3.82916,'15',,
3.82942,'240',,
3.82968,'0',,
3.82994,'0',,
3.8302,'0',,
3.83046,'0',,
3.83072,'169',,
3.83098,'154',,
3.83124,'225',,
3.8315,'133',,
3.831761,'224',,
3.832021,'12',,
3.832281,'176',,
3.832541,'139',,
3.832801,'19',,
3.833061,'140',,
3.833321,'4',,
3.833581,'8',,
3.947196,L,,
3.947456,C,,
3.947716,S,,
3.947976,A,,
3.948236,'250',,
3.948496,Q,,
3.948756,'160',,
3.949016,'0',,
3.949276,\n,,
3.949536,h,,
3.949796,'29',,
3.950056,'232',,
3.950316,'30',,
3.950576,'185',,
3.950836,'155',,
3.951096,'192',,
3.951356,'15',,
3.951616,'240',,
3.951876,'0',,
3.952136,'0',,
3.952396,'0',,
3.952656,'0',,
3.952916,'169',,
3.953176,'154',,
3.953436,'193',,
3.953696,'135',,
3.953956,'224',,
3.954216,'12',,
3.954476,'176',,
3.954736,'139',,
3.954996,'19',,
3.955256,'140',,
3.955516,'4',,
3.955777,'8',,
4.087306,L,,
4.087566,C,,
4.087826,S,,
4.088086,A,,
4.088346,'250',,
4.088606,Q,,
4.088866,'160',,
4.089126,'0',,
4.089386,\n,,
4.089646,h,,
4.089906,'29',,
4.090166,'232',,
4.090426,'30',,
4.090686,'185',,
4.090946,'155',,
4.091206,'192',,
4.091466,'15',,
4.091726,'240',,
4.091986,'0',,
4.092246,'0',,
4.092506,'0',,
4.092766,'0',,
4.093026,'169',,
4.093286,'154',,
4.093546,'160',,
4.093806,'1',,
4.094066,'224',,
4.094326,'12',,
4.094586,'176',,
4.094846,'139',,
4.095106,'19',,
4.095366,'140',,
4.095626,'4',,
4.095886,'8',,
4.124858,L,,
4.125118,C,,
4.125378,S,,
4.125638,A,,
4.125898,'250',,
4.126158,Q,,
4.126418,'160',,
4.126678,'0',,
4.126938,\n,,
4.127198,h,,
4.127458,'29',,
4.127718,'232',,
4.127978,'30',,
4.128238,'185',,
4.128499,'155',,
4.128759,'192',,
4.129019,'15',,
4.129279,'240',,
4.129539,'0',,
4.129799,'0',,
4.130059,'0',,
4.130319,'0',,
4.130579,'169',,
4.130839,'154',,
4.131099,'160',,
4.131359,'1',,
4.131619,'224',,
4.131879,'12',,
4.132139,'176',,
4.132399,'139',,
4.132659,'19',,
4.132919,'140',,
4.133179,'4',,
4.133439,'8',,
4.237113,L,,
4.237373,C,,
4.237633,S,,
4.237893,A,,
4.238153,'250',,
4.238413,Q,,
4.238673,'160',,
4.238933,'0',,
4.239193,\n,,
4.239453,h,,
4.239713,'29',,
4.239973,'232',,
4.240233,'30',,
4.240493,'185',,
4.240753,'155',,
4.241013,'192',,
4.241273,'15',,
4.241533,'240',,
4.241793,'0',,
4.242053,'0',,
4.242313,'0',,
4.242573,'0',,
4.242833,'169',,
4.243093,'154',,
4.243353,'169',,
4.243613,'155',,
4.243874,'224',,
4.244134,'12',,
4.244394,'176',,
4.244654,'139',,
4.244914,'19',,
4.245174,'140',,
4.245434,'4',,
4.245694,'8',,
4.377117,L,,
4.377377,C,,
4.377637,S,,
4.377897,A,,
4.378157,'250',,
4.378417,Q,,
4.378677,'160',,
4.378937,'0',,
4.379197,\n,,
4.379457,h,,
4.379717,'29',,
4.379977,'232',,
4.380237,'30',,
4.380497,'185',,
4.380757,'155',,
4.381018,'192',,
4.381278,'15',,
4.381538,'240',,
4.381798,'0',,
4.382058,'0',,
4.382318,'0',,
4.382578,'0',,
4.382838,'169',,
4.383098,'154',,
4.383358,'225',,
4.383618,'141',,
4.383878,'225',,
4.384138,'132',,
4.384398,'176',,
4.384658,'139',,
4.384918,'19',,
4.385178,'140',,
4.385438,'4',,
4.385698,'8',,
4.425079,L,,
4.425339,C,,
4.425599,S,,
4.425859,A,,
4.426119,'250',,
4.426379,Q,,
4.426639,'160',,
4.426899,'0',,
4.427159,\n,,
4.427419,h,,
4.427679,'29',,
4.427939,'232',,
4.428199,'30',,
4.428459,'185',,
4.428719,'155',,
4.428979,'192',,
4.429239,'15',,
4.429499,'240',,
4.429759,'0',,
4.430019,'0',,
4.430279,'0',,
4.430539,'0',,
4.430799,'169',,
4.431059,'154',,
4.431319,'225',,
4.43158,'141',,
4.43184,'225',,
4.4321,'132',,
4.43236,'176',,
4.43262,'139',,
4.43288,'19',,
4.43314,'140',,
4.4334,'4',,
4.43366,'8',,
4.456115,L,,
4.456375,C,,
4.456635,S,,
4.456895,A,,
4.457155,'250',,
4.457415,Q,,
4.457675,'160',,
4.457935,'0',,
4.458195,\n,,
4.458455,h,,
4.458715,'29',,
4.458975,'232',,
4.459235,'30',,
4.459495,'185',,
4.459755,'155',,
4.460015,'192',,
4.460275,'15',,
4.460535,'248',,
4.460795,'0',,
4.461055,'0',,
4.461315,'0',,
4.461575,'0',,
4.461835,'169',,
4.462095,'154',,
4.462355,'225',,
4.462615,'141',,
4.462875,'225',,
4.463135,'132',,
4.463395,'176',,
4.463655,'139',,
4.463915,'19',,
4.464175,'140',,
4.464435,'4',,
4.464695,'8',,
4.485938,L,,
4.486198,C,,
4.486458,S,,
4.486718,A,,
4.486978,'250',,
4.487238,Q,,
4.487498,'160',,
4.487758,'0',,
4.488018,\n,,
4.488278,h,,
4.488538,'29',,
4.488798,'232',,
4.489058,'30',,
4.489318,'185',,
4.489578,'155',,
4.489838,'192',,
4.490098,'15',,
4.490358,'240',,
4.490618,'0',,
4.490878,'0',,
4.491138,'0',,
4.491398,'0',,
4.491658,'169',,
4.491918,'154',,
4.492178,'225',,
4.492438,'141',,
4.492699,'225',,
4.492959,'132',,
4.493219,'176',,
4.493479,'139',,
4.493739,'19',,
4.493999,'140',,
4.494259,'4',,
4.494519,'8',,
4.527253,L,,
4.527513,C,,
4.527773,S,,
4.528033,A,,
4.528293,'250',,
4.528553,Q,,
4.528813,'160',,
4.529073,'0',,
4.529333,\n,,
4.529593,h,,
4.529853,'29',,
4.530113,'232',,
4.530373,'30',,
4.530633,'185',,
4.530893,'155',,
4.531153,'192',,
4.531413,'15',,
4.531673,'240',,
4.531933,'0',,
4.532193,'0',,
4.532453,'0',,
4.532713,'0',,
4.532973,'169',,
4.533233,'154',,
4.533493,'225',,
4.533753,'143',,
4.534013,'225',,
4.534273,'132',,
4.534533,'176',,
4.534793,'139',,
4.535053,'19',,
4.535313,'140',,
4.535574,'4',,
4.535834,'8',,
4.545945,L,,
4.546205,C,,
4.546465,S,,
4.546725,A,,
4.546985,'250',,
4.547245,Q,,
4.547505,'160',,
4.547765,'0',,
4.548025,\n,,
4.548286,h,,
4.548546,'29',,
4.548806,'232',,
4.549066,'30',,
4.549326,'185',,
4.549586,'155',,
4.549846,'192',,
4.550106,'15',,
4.550366,'248',,
4.550626,'0',,
4.550886,'0',,
4.551146,'0',,
4.551406,'0',,
4.551666,'169',,
4.551926,'154',,
4.552186,'225',,
4.552446,'143',,
4.552706,'225',,
4.552966,'132',,
4.553226,'176',,
4.553486,'139',,
4.553746,'19',,
4.554006,'140',,
4.554266,'4',,
4.554526,'8',,
4.655956,L,,
4.656216,C,,
4.656476,S,,
4.656736,A,,
4.656996,'250',,
4.657256,Q,,
4.657516,'160',,
4.657776,'0',,
4.658036,\n,,
4.658296,h,,
4.658556,'29',,
4.658816,'232',,
4.659076,'30',,
4.659336,'185',,
4.659596,'155',,
4.659856,'192',,
4.660116,'15',,
4.660376,'240',,
4.660636,'0',,
4.660896,'0',,
4.661156,'0',,
4.661416,'0',,
4.661676,'169',,
4.661936,'154',,
4.662196,'225',,
4.662456,'143',,
4.662716,'225',,
4.662976,'132',,
4.663236,'176',,
4.663496,'139',,
4.663756,'19',,
4.664016,'140',,
4.664276,'4',,
4.664536,'8',,
4.677266,L,,
4.677526,C,,
4.677786,S,,
4.678046,A,,
4.678306,'250',,
4.678566,Q,,
4.678827,'160',,
4.679087,'0',,
4.679347,\n,,
4.679607,h,,
4.679867,'29',,
4.680127,'232',,
4.680387,'30',,
4.680647,'185',,
4.680907,'155',,
4.681167,'192',,
4.681427,'15',,
4.681687,'240',,
4.681947,'0',,
4.682207,'0',,
4.682467,'0',,
